tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0186327,videoGame,Tag Team Match: M.U.S.C.L.E,Kinnikuman,0,1986,\N,\N,\N,3.6,27.0
tt0186339,videoGame,Mega Man,Rockman,0,1987,\N,\N,"Action,Adventure,Sci-Fi",7.4,1172.0
tt0186350,videoGame,Metroid,Metoroido,0,1986,\N,\N,"Action,Adventure,Mystery",7.9,1491.0
tt0186359,videoGame,Mighty Bomb Jack,Mighty Bomb Jack,0,1987,\N,\N,"Action,Fantasy",5.7,49.0
tt0186360,videoGame,Mike Tyson's Punch-Out!!,Mike Tyson's Punch-Out!!,0,1987,\N,\N,Sport,8.2,756.0
tt0186368,videoGame,Mission Critical,Mission Critical,0,1995,\N,\N,"Adventure,Sci-Fi",8.3,19.0
tt0186391,videoGame,Ninja Kid,Gegege no Kitaro yokai dai makyo,0,1986,\N,\N,\N,4.1,18.0
tt0186450,videoGame,Pitfall!,Pitfall!,0,1982,\N,\N,Adventure,7.3,322.0
tt0186457,videoGame,Popeye,Popeye,0,1982,\N,\N,"Action,Family",6.2,171.0
tt0186464,videoGame,Pro Wrestling,Puroresu,0,1986,\N,\N,Sport,5.7,80.0
tt0186476,videoGame,Rad Racer,Highway Star,0,1987,\N,\N,Sport,6.8,59.0
tt0186496,videoGame,Ring King,King of Boxer,0,1985,\N,\N,Sport,5.3,15.0
tt0186498,videoGame,Stack-Up,Robot Block,0,1985,\N,\N,\N,3.3,20.0
tt0186499,videoGame,Gyromite,Robot Gyro,0,1985,\N,\N,\N,4.9,36.0
tt0186507,videoGame,Rush'n Attack,Green Beret,0,1985,\N,\N,Action,6.3,104.0
tt0186509,videoGame,Rygar,Rygar,0,1987,\N,\N,"Action,Adventure,Fantasy",7.1,98.0
tt0186526,videoGame,Section Z,Section Z,0,1985,\N,\N,"Action,Sci-Fi",5.6,35.0
tt0186527,videoGame,Segata Sanshiro shinken yu-gi,Segata Sanshiro shinken yu-gi,0,1998,\N,\N,\N,,
tt0186545,videoGame,Side Pocket,Side Pocket,0,1987,\N,\N,Sport,6.0,31.0
tt0186555,videoGame,SkyKid,SkyKid,0,1985,\N,\N,"Action,War",3.5,23.0
tt0186556,videoGame,Slalom,Slalom,0,1986,\N,\N,Sport,5.0,31.0
tt0186558,videoGame,Soccer,Soccer,0,1985,\N,\N,Sport,4.1,66.0
tt0186562,videoGame,Solomon's Key,Solomon's Key,0,1987,\N,\N,Fantasy,6.3,63.0
tt0186567,videoGame,Spelunker,Spelunker,0,1984,\N,\N,"Adventure,Fantasy",6.1,29.0
tt0186569,videoGame,Sqoon,Sqoon,0,1986,\N,\N,\N,5.6,10.0
tt0186574,videoGame,Star Voyager,Star Voyager,0,1986,\N,\N,\N,6.2,9.0
tt0186576,videoGame,Starsiege,Starsiege,0,1999,\N,\N,"Action,Sci-Fi",8.5,30.0
tt0186578,videoGame,Stinger,Stinger,0,1987,\N,\N,\N,6.6,8.0
tt0186591,videoGame,Super Pitfall,Super Pitfall,0,1987,\N,\N,Action,4.5,47.0
tt0186596,videoGame,Tag Team Wrestling,The Big Pro Wrestling!,0,1983,\N,\N,Sport,2.5,23.0
tt0186610,videoGame,Tennis,Tennis,0,1984,\N,\N,Sport,5.8,91.0
tt0186619,videoGame,Tiger-Heli,Tiger-Heli,0,1985,\N,\N,Action,6.2,28.0
tt0186634,videoGame,Track & Field,Hyper Olympic,0,1983,\N,\N,Sport,6.5,102.0
tt0186636,videoGame,Trojan,Tatakai no Banka,0,1986,\N,\N,"Action,Adventure,Sci-Fi",5.9,46.0
tt0186670,videoGame,Urban Champion,Urban Champion,0,1984,\N,\N,Action,4.8,40.0
tt0186693,videoGame,Wild Gunman,Wild Gunman,0,1984,\N,\N,"Action,Western",6.2,85.0
tt0187405,videoGame,Planescape: Torment,Planescape: Torment,0,1999,\N,\N,"Adventure,Drama,Fantasy",9.4,2118.0
tt0188200,videoGame,Rival Schools,Shiritsu Justice gakuen,0,1998,\N,\N,Action,8.0,63.0
tt0188211,videoGame,Street Fighter EX,Street Fighter EX,0,1996,\N,\N,Action,6.9,134.0
tt0188505,videoGame,Chronomaster,Chronomaster,0,1995,\N,\N,Adventure,5.6,27.0
tt0188561,videoGame,Descent to Undermountain,Descent to Undermountain,0,1997,\N,\N,Fantasy,4.5,14.0
tt0188924,videoGame,Muppets Treasure Island,Muppet Treasure Island,0,1996,\N,\N,"Adventure,Comedy,Family",7.1,835.0
tt0189110,videoGame,Star Trek: Judgment Rites,Star Trek: Judgment Rites,0,1993,\N,\N,"Action,Adventure,Sci-Fi",8.2,161.0
tt0189114,videoGame,Stonekeep,Stonekeep,0,1995,\N,\N,"Action,Fantasy",7.8,46.0
tt0189200,videoGame,Waterworld,Waterworld,0,1995,\N,\N,Adventure,6.4,97.0
tt0189430,videoGame,Claymates,Claymates,0,1993,\N,\N,\N,6.1,19.0
tt0189538,videoGame,Full Throttle,Full Throttle,0,1995,\N,\N,"Action,Adventure,Crime",8.6,1672.0
tt0189667,videoGame,The Lost Vikings,The Lost Vikings,0,1992,\N,\N,"Adventure,Sci-Fi",7.7,170.0
tt0190076,videoGame,Tomb Raider III: Adventures of Lara Croft,Tomb Raider III: Adventures of Lara Croft,0,1998,\N,\N,"Action,Adventure,Fantasy",7.5,1564.0
tt0190254,videoGame,Bangkok,Bangkok,0,1996,\N,30,Short,,
tt0190381,videoGame,Enemy Zero,Enemy Zero,0,1996,\N,\N,"Adventure,Drama,Horror",7.7,33.0
tt0190397,videoGame,Flexx TV,Flexx TV,0,1997,\N,\N,\N,,
tt0190420,videoGame,Giants: Citizen Kabuto,Giants: Citizen Kabuto,0,2000,\N,\N,"Action,Adventure,Fantasy",7.8,129.0
tt0190424,videoGame,Godzilla Trading Battle,Gojira torêdjingu batoru,0,1998,\N,\N,"Adventure,Sci-Fi",6.1,24.0
tt0190428,videoGame,Gran Turismo,Gran Turismo,0,1997,\N,\N,Sport,8.2,1021.0
tt0190547,videoGame,A Man's Touch,A Man's Touch,0,1998,\N,\N,\N,,
tt0190573,videoGame,Mortal Kombat Mythologies: Sub-Zero,Mortal Kombat Mythologies: Sub-Zero,0,1997,\N,\N,"Action,Adventure,Fantasy",5.8,371.0
tt0190586,videoGame,Obsidian,Obsidian,0,1997,\N,\N,"Adventure,Sci-Fi",8.3,27.0
tt0190588,videoGame,Oddworld: Abe's Oddysee,Oddworld: Abe's Oddysee,0,1997,\N,\N,"Adventure,Fantasy,Sci-Fi",8.3,1017.0
tt0190616,videoGame,Pax Corpus,Pax Corpus,0,1997,\N,\N,\N,,
tt0190703,videoGame,Resident Evil,Bio Hazard,0,1996,\N,\N,"Action,Horror,Mystery",8.9,5768.0
tt0190715,videoGame,The Rival,The Rival,0,1996,\N,\N,\N,,
tt0190804,videoGame,Star Wars: Masters of Teräs Käsi,Star Wars: Masters of Teräs Käsi,0,1997,\N,\N,"Action,Adventure,Fantasy",5.7,177.0
tt0190838,videoGame,Tomb Raider,Tomb Raider,0,1996,\N,\N,"Action,Adventure,Fantasy",8.0,3144.0
tt0190839,videoGame,Tomb Raider II,Tomb Raider II,0,1997,\N,\N,"Action,Adventure,Fantasy",8.1,2094.0
tt0191199,videoGame,In the 1st Degree,In the 1st Degree,0,\N,\N,\N,"Adventure,Crime,Drama",,
tt0191312,videoGame,9,9,0,1996,\N,\N,"Adventure,Fantasy,Mystery",6.2,100.0
tt0191392,videoGame,Rama,Rama,0,1997,\N,\N,"Adventure,Mystery,Sci-Fi",8.6,78.0
tt0191567,videoGame,Tomb Slider,Tomb Slider,0,1998,\N,\N,\N,,
tt0191857,videoGame,Byzantine: The Betrayal,Byzantine: The Betrayal,0,1997,\N,\N,"Adventure,Crime,Mystery",8.6,29.0
tt0191898,videoGame,Clandestiny,Clandestiny,0,1996,\N,\N,"Adventure,Animation,Comedy",6.0,12.0
tt0192016,videoGame,The Feeble Files,The Feeble Files,0,1998,\N,\N,"Adventure,Comedy,Mystery",7.9,34.0
tt0192205,videoGame,King's Quest VIII: Mask of Eternity,King's Quest VIII: Mask of Eternity,0,1998,\N,\N,"Adventure,Fantasy",6.8,108.0
tt0192303,videoGame,Mega Man Legends,Rokkuman DASH,0,1997,\N,\N,"Action,Adventure,Comedy",7.4,178.0
tt0192372,videoGame,Normality,Normality,0,1995,\N,\N,"Adventure,Comedy,Fantasy",7.9,37.0
tt0192565,videoGame,Sam and Max Hit the Road,Sam and Max Hit the Road,0,1993,\N,\N,"Adventure,Comedy,Mystery",8.7,1061.0
tt0192604,videoGame,Shivers,Shivers,0,1995,\N,\N,"Adventure,Horror,Mystery",8.6,82.0
tt0193248,videoGame,Shark Jaws,Shark Jaws,0,1975,\N,\N,"Action,Thriller",6.3,27.0
tt0193264,videoGame,Killer Shark,Killer Shark,0,1974,\N,\N,Action,,
tt0194044,videoGame,The Rocky Interactive Horror Show,The Rocky Interactive Horror Show,0,1999,\N,\N,"Adventure,Comedy,Horror",7.4,42.0
tt0194376,videoGame,Silent Hill,Silent Hill,0,1999,\N,\N,"Drama,Horror,Mystery",9.0,6058.0
tt0195284,videoGame,Solar Eclipse,Solar Eclipse,0,1995,\N,\N,"Action,Sci-Fi",7.7,22.0
tt0195576,videoGame,C.E.O.,C.E.O.,0,1995,\N,\N,Drama,,
tt0195897,videoGame,MDK 2: Armageddon,MDK II,0,2000,\N,\N,"Action,Adventure,Comedy",7.5,184.0
tt0196361,videoGame,Baldur's Gate: Tales of the Sword Coast,Forgotten Realms: Baldur's Gate - Tales of the Sword Coast,0,1999,\N,\N,"Action,Adventure,Fantasy",8.3,678.0
tt0197291,videoGame,Beware of the Aliens,Beware of the Aliens,0,1998,\N,\N,\N,,
tt0197364,videoGame,Civilization II,Civilization II,0,1996,\N,\N,"Adventure,History",8.9,961.0
tt0197393,videoGame,The Dame Was Loaded,The Dame Was Loaded,0,1996,\N,\N,"Adventure,Crime,Mystery",7.4,19.0
tt0199467,videoGame,Discworld,Discworld,0,1995,\N,\N,"Adventure,Comedy,Fantasy",8.3,377.0
tt0199468,videoGame,Discworld II: Mortality Bytes!,Discworld II: Missing Presumed...!?,0,1996,\N,\N,"Adventure,Comedy,Fantasy",8.4,263.0
tt0200172,videoGame,Star Wars: Episode I - Racer,Star Wars: Episode I - Racer,0,1999,\N,\N,"Action,Adventure,Sci-Fi",7.5,1186.0
tt0201172,videoGame,Star Trek: Armada,Star Trek: Armada,0,2000,\N,\N,"Action,Adventure,Sci-Fi",7.9,225.0
tt0201698,videoGame,Johnny Mnemonic: The Interactive Action Movie,Johnny Mnemonic: The Interactive Action Movie,0,1995,\N,\N,"Action,Adventure,Sci-Fi",6.5,40.0
tt0201783,videoGame,Mortal Kombat: Special Forces,Mortal Kombat: Special Forces,0,2000,\N,\N,"Action,Adventure,Fantasy",4.2,131.0
tt0201955,videoGame,Super Smash Bros.,Nintendô ôru sutâ dairantô Sumasshu burazâzu,0,1999,\N,\N,"Action,Fantasy",8.4,2414.0
tt0201977,videoGame,Romance of the Three Kingdoms III,San goku shi III,0,1993,\N,\N,\N,7.5,20.0
tt0202480,videoGame,Mortal Kombat 3,Mortal Kombat 3,0,1995,\N,\N,"Action,Fantasy",7.7,2143.0
tt0203131,videoGame,Shiritsu Justice gakuen Nekketsu seishun nikki 2,Shiritsu Justice gakuen Nekketsu seishun nikki 2,0,1999,\N,\N,\N,,
tt0203345,videoGame,Blue's 1 2 3 Time Activities,Blue's 1 2 3 Time Activities,0,1999,\N,\N,\N,8.4,8.0
tt0203441,videoGame,Day of the Tentacle,Day of the Tentacle,0,1993,\N,\N,"Adventure,Comedy,Sci-Fi",9.0,1956.0
tt0203701,videoGame,Mortal Kombat,Mortal Kombat,0,1992,\N,\N,"Action,Fantasy",8.0,3681.0
tt0203702,videoGame,Mortal Kombat 4,Mortal Kombat 4,0,1997,\N,\N,"Action,Fantasy,Sci-Fi",6.9,1542.0
tt0203703,videoGame,Mortal Kombat II,Mortal Kombat II,0,1993,\N,\N,"Action,Fantasy",8.2,2894.0
tt0203704,videoGame,Mortal Kombat Trilogy,Mortal Kombat Trilogy,0,1996,\N,\N,"Action,Fantasy,Sci-Fi",8.0,1396.0
tt0203945,videoGame,Star Trek: Deep Space Nine - The Fallen,Star Trek: Deep Space Nine - The Fallen,0,2000,\N,\N,"Action,Adventure,Sci-Fi",7.1,156.0
tt0203946,videoGame,Star Trek Voyager: Elite Force,Star Trek Voyager: Elite Force,0,2000,\N,\N,"Action,Adventure,Sci-Fi",8.3,575.0
tt0204122,videoGame,The Adventures of Gilligan's Island,The Adventures of Gilligan's Island,0,1990,\N,\N,\N,5.8,17.0
tt0204284,videoGame,Yume Koujou: Doki Doki Panic,Yume Koujou: Doki Doki Panic,0,1987,\N,\N,"Action,Adventure,Family",7.8,40.0
tt0204287,videoGame,Donkey Kong Junior,Donkey Kong Jr.,0,1982,\N,\N,"Action,Family",6.6,328.0
tt0204291,videoGame,Dr. Mario,Dr. Mario,0,1990,\N,\N,Family,7.1,1034.0
tt0204574,videoGame,Punch-Out!!,Punch-Out!!,0,1983,\N,\N,Sport,7.6,544.0
tt0204657,videoGame,Super Mario 64,Super Mario 64,0,1996,\N,\N,"Action,Adventure,Comedy",9.1,6759.0
tt0204658,videoGame,Super Mario Bros.: The Lost Levels,Super Mario Bros. 2,0,1986,\N,\N,"Action,Adventure,Family",7.3,1489.0
tt0204659,videoGame,Super Mario Bros. 2,Super Mario Bros. 2,0,1988,\N,\N,"Action,Adventure,Family",7.6,3313.0
tt0204660,videoGame,Super Mario Land,Sûpâ Mario Rando,0,1989,\N,\N,"Action,Adventure,Family",7.6,1266.0
tt0204797,videoGame,Aladdin,Aladdin,0,1993,\N,\N,"Action,Adventure,Fantasy",7.3,345.0
tt0204798,videoGame,Aladdin,Aladdin,0,1993,\N,\N,"Action,Adventure,Family",7.4,993.0
tt0205259,videoGame,The Millennium Adventure,The Millennium Adventure,0,1999,\N,\N,\N,,
tt0205423,videoGame,South Park,South Park,0,1998,\N,\N,"Action,Animation,Comedy",6.2,678.0
tt0205425,videoGame,Star Trek: New Worlds,Star Trek: New Worlds,0,1999,\N,\N,"Action,Sci-Fi",4.1,49.0
tt0205479,videoGame,Treasure Quest,Treasure Quest,0,1996,\N,\N,"Adventure,Fantasy,Musical",7.0,17.0
tt0205887,videoGame,Dragon Wars,Dragon Wars,0,1989,\N,\N,\N,4.0,33.0
tt0205894,videoGame,Dungeon Keeper,Dungeon Keeper,0,1997,\N,\N,"Action,Adventure,Comedy",8.4,379.0
tt0205895,videoGame,Dungeon Keeper 2,Dungeon Keeper 2,0,1999,\N,\N,"Adventure,Comedy,Fantasy",8.2,356.0
tt0205939,videoGame,Flimbo's Quest,Flimbo's Quest,0,1990,\N,\N,\N,7.6,25.0
tt0205973,videoGame,GoldenEye 007,GoldenEye 007,0,1997,\N,\N,"Action,Adventure,Thriller",9.1,5909.0
tt0206106,videoGame,M.C. Kids,M.C. Kids,0,1991,\N,\N,Adventure,5.6,51.0
tt0206161,videoGame,The Muppet CDROM: Muppets Inside,The Muppet CDROM: Muppets Inside,0,1996,\N,\N,"Adventure,Comedy,Family",7.5,41.0
tt0206256,videoGame,Treasure of the Rudras,Rudora no hihou,0,1996,\N,\N,"Adventure,Crime,Drama",8.1,31.0
tt0206330,videoGame,Super Metroid,Super Metroid,0,1994,\N,\N,"Action,Adventure,Mystery",9.1,2274.0
tt0206583,videoGame,Batman,Batman,0,1989,\N,\N,"Action,Adventure,Crime",7.4,493.0
tt0206584,videoGame,Battle Arena Toshinden,Battle Arena Toshinden,0,1994,\N,\N,Action,6.4,172.0
tt0206594,videoGame,Bionic Commando,Bionic Commando,0,1988,\N,\N,"Action,Adventure,War",7.3,163.0
tt0206599,videoGame,Blaster Master,Blaster Master,0,1988,\N,\N,"Action,Adventure",7.6,104.0
tt0206656,videoGame,Contra,Kontora,0,1987,\N,\N,"Action,Adventure,Sci-Fi",8.3,1598.0
tt0206766,videoGame,Gargoyle's Quest II,Gargoyle's Quest II,0,1992,\N,\N,"Action,Adventure,Fantasy",7.6,31.0
tt0206790,videoGame,Gun.Smoke,Gun.Smoke,0,1985,\N,\N,"Action,Drama,Western",6.7,90.0
tt0206846,videoGame,Journey to Silius,Journey to Silius,0,1990,\N,\N,"Action,Adventure,Sci-Fi",7.2,44.0
tt0206895,videoGame,Little Nemo: The Dream Master,Little Nemo: The Dream Master,0,1990,\N,\N,"Action,Adventure,Fantasy",7.8,118.0
tt0206930,videoGame,Mega Man 2,Rockman 2: Dr. Wairî no nazo,0,1988,\N,\N,"Action,Adventure,Sci-Fi",8.3,1246.0
tt0206931,videoGame,Mega Man 3,Rockman 3: Dr. Wairî no saigo!?,0,1990,\N,\N,"Action,Adventure,Family",8.0,851.0
tt0206932,videoGame,Mega Man 4,Rockman 4: Aratanaru yabô!!,0,1991,\N,\N,"Action,Adventure,Family",7.3,640.0
tt0207035,videoGame,Quantum Gate,Quantum Gate,0,1993,\N,\N,"Adventure,Drama,Mystery",7.3,13.0
tt0207046,videoGame,Realms of the Haunting,Realms of the Haunting,0,1997,\N,\N,"Action,Adventure,Fantasy",8.5,86.0
tt0207072,videoGame,SaGa Frontier,SaGa Frontier,0,1997,\N,\N,"Adventure,Fantasy,Sci-Fi",6.8,63.0
tt0207115,videoGame,Solstice,Solstice,0,1990,\N,\N,\N,6.7,37.0
tt0207127,videoGame,Strider,Sutoraidâ Hiryô,0,1989,\N,\N,"Action,Adventure,Sci-Fi",7.3,145.0
tt0207133,videoGame,Super Spy Hunter,Super Spy Hunter,0,1991,\N,\N,"Action,Adventure",7.1,12.0
tt0207153,videoGame,Tetris,Tetris,0,1984,\N,\N,\N,8.5,3427.0
tt0207164,videoGame,Tombs & Treasures,Tombs & Treasures,0,1989,\N,\N,\N,5.0,9.0
tt0207181,videoGame,Urban Runner,Urban Runner,0,1996,\N,\N,"Action,Adventure,Crime",5.2,23.0
tt0207211,videoGame,Wily and Light's Rockman Board Game,Wily and Light's Rockman Board Game,0,1993,\N,\N,\N,,
tt0207231,videoGame,Zanac,Zanac,0,1986,\N,\N,\N,7.6,22.0
tt0207402,videoGame,The Darkest Side of the Moon,The Darkest Side of the Moon,0,1999,\N,\N,\N,,
tt0207484,videoGame,Final Fantasy,Fainaru fantajî,0,1987,\N,\N,"Adventure,Fantasy",7.7,1899.0
tt0207485,videoGame,Final Fantasy II,Fainaru fantajî II,0,1988,\N,\N,"Adventure,Fantasy",6.8,859.0
tt0207486,videoGame,Final Fantasy III,Fainaru fantajî III,0,1990,\N,\N,"Action,Adventure,Fantasy",7.4,586.0
tt0207487,videoGame,Final Fantasy IV,Fainaru fantajî IV,0,1991,\N,\N,"Action,Adventure,Fantasy",8.4,1858.0
tt0207488,videoGame,Final Fantasy V,Fainaru fantajî V,0,1992,\N,\N,"Action,Adventure,Fantasy",7.7,964.0
tt0207701,videoGame,Resident Evil 3: Nemesis,Biohazard 3: Last Escape,0,1999,\N,\N,"Action,Horror,Sci-Fi",8.6,4945.0
tt0207706,videoGame,Romancing SaGa 2,Romancing SaGa 2,0,1993,\N,\N,"Adventure,Fantasy",7.2,20.0
tt0207707,videoGame,Romancing SaGa,Romancing SaGa,0,1992,\N,\N,"Adventure,Fantasy",6.8,23.0
tt0207708,videoGame,Romancing SaGa 3,Romancing SaGa 3,0,1995,\N,\N,"Adventure,Drama,Fantasy",7.9,28.0
tt0207714,videoGame,SaGa Frontier 2,SaGa Frontier 2,0,1999,\N,\N,"Action,Adventure,Mystery",6.9,46.0
tt0207992,videoGame,Battle Arena Toshinden 2,Battle Arena Toshinden 2,0,1995,\N,\N,\N,6.5,47.0
tt0208000,videoGame,"Bible Adventures: Noah's Ark, Baby Moses, David and Goliath","Bible Adventures: Noah's Ark, Baby Moses, David and Goliath",0,1991,\N,\N,\N,4.3,50.0
tt0208045,videoGame,Cheetah Men II,Cheetah Men II,0,1993,\N,\N,\N,2.3,64.0
tt0208066,videoGame,Comic Bakery,Comic Bakery,0,1984,\N,\N,Action,,
tt0208097,videoGame,Discworld Noir,Discworld Noir,0,1999,\N,\N,"Adventure,Comedy,Crime",8.5,269.0
tt0208107,videoGame,Double Strike Aerial Attack Force,Double Strike Aerial Attack Force,0,1990,\N,\N,\N,,
tt0208111,videoGame,Dudes with Attitude,Dudes with Attitude,0,1990,\N,\N,\N,2.6,8.0
tt0208116,videoGame,Emergency Room 2,Emergency Room 2,0,1999,\N,\N,\N,5.7,17.0
tt0208155,videoGame,Final Fantasy VII,Fainaru fantajî VII,0,1997,\N,\N,"Action,Adventure,Drama",9.5,11110.0
tt0208156,videoGame,Final Fantasy VIII,Fainaru fantajî VIII,0,1999,\N,\N,"Action,Adventure,Drama",8.8,6373.0
tt0208174,videoGame,Final Fantasy Tactics,Fainaru fantajî takutikkusu,0,1997,\N,\N,"Action,Adventure,Drama",8.6,606.0
tt0208216,videoGame,Hot Slot Big Chance,Hot Slot Big Chance,0,1991,\N,\N,\N,,
tt0208239,videoGame,Joshua Version 6.0,Joshua Version 6.0,0,1992,\N,\N,\N,,
tt0208290,videoGame,Menace Beach,Menace Beach,0,1990,\N,\N,Action,3.1,19.0
tt0208292,videoGame,Metroid II: Return of Samus,Metoroido II Return of Samus,0,1991,\N,\N,"Action,Adventure,Mystery",7.5,361.0
tt0208331,videoGame,EarthBound Beginnings,Mother,0,1989,\N,\N,"Adventure,Comedy,Fantasy",7.2,224.0
tt0208332,videoGame,EarthBound,Mother 2: Gîgu no gyakushuu,0,1994,\N,\N,"Adventure,Comedy,Fantasy",8.9,1164.0
tt0208340,videoGame,PAL: Shinen densetsu,PAL: Shinen densetsu,0,1997,\N,\N,Fantasy,,
tt0208398,videoGame,Kartia: The Word of Fate,Reibusu,0,1998,\N,\N,"Fantasy,Mystery",4.7,14.0
tt0208492,videoGame,Sunday Funday,Sunday Funday,0,1995,\N,\N,\N,1.2,26.0
tt0208549,videoGame,Venice Beach Volley Ball,Venice Beach Volley Ball,0,1991,\N,\N,"Action,Sport",2.7,13.0
tt0208563,videoGame,Wally Bear & the NO Gang,Wally Bear & the NO Gang,0,1992,\N,\N,\N,2.6,42.0
tt0208650,videoGame,Tron 2.0,Tron 2.0,0,2003,\N,\N,"Action,Adventure,Sci-Fi",8.3,323.0
tt0208685,videoGame,Animaniacs Splat Ball,Animaniacs Splat Ball,0,1999,\N,\N,"Action,Family,Fantasy",5.1,14.0
tt0208721,videoGame,Battle Arena Toshinden 3,Battle Arena Toshinden 3,0,1996,\N,\N,Action,6.8,36.0
tt0209342,videoGame,Spiritual Warfare,Spiritual Warfare,0,1992,\N,\N,"Action,Adventure,Drama",5.6,30.0
tt0210061,videoGame,Final Fantasy VI,Final Fantasy VI,0,1994,\N,\N,"Action,Adventure,Drama",9.1,3453.0
tt0210157,videoGame,Live a Live,Live a Live,0,1994,\N,\N,"Action,Adventure,Fantasy",8.0,118.0
tt0210246,videoGame,Quest for Glory IV: Shadows of Darkness,Quest for Glory IV: Shadows of Darkness,0,1994,\N,\N,"Adventure,Fantasy",8.7,211.0
tt0210363,videoGame,Torejâ hantâ G,Torejâ hantâ G,0,1996,\N,\N,"Adventure,Fantasy",7.0,9.0
tt0210611,videoGame,Chocobo Racing,Chokobo reshingu,0,1999,\N,\N,"Action,Family,Fantasy",7.1,53.0
tt0210613,videoGame,Chrono Trigger,Chrono Trigger,0,1995,\N,\N,"Action,Adventure,Fantasy",9.5,3230.0
tt0210644,videoGame,Detective Barbie: Mystery of the Carnival Caper,Detective Barbie: Mystery of the Carnival Caper,0,1998,\N,\N,"Adventure,Family,Mystery",7.9,39.0
tt0210668,videoGame,Ehrgeiz,Ehrgeiz,0,1998,\N,\N,"Action,Adventure,Fantasy",7.3,93.0
tt0210831,videoGame,Marvel Super Heroes,Marvel Super Heroes,0,1995,\N,\N,"Action,Fantasy,Sci-Fi",7.9,220.0
tt0210832,videoGame,Marvel Super Heroes vs. Street Fighter,Marvel Super Heroes vs. Street Fighter,0,1997,\N,\N,"Action,Sci-Fi",8.0,423.0
tt0210833,videoGame,Marvel vs. Capcom: Clash of Super Heroes,Marvel vs. Capcom: Clash of Super Heroes,0,1998,\N,\N,"Action,Adventure,Fantasy",8.1,704.0
tt0210910,videoGame,Pokémon Snap,Pokemon sunappu,0,1999,\N,\N,"Adventure,Family,Fantasy",7.2,806.0
tt0210940,videoGame,Realms of Arkania: Blade of Destiny,Das schwarze Auge - Die Schicksalsklinge,0,1992,\N,\N,\N,7.8,31.0
tt0210941,videoGame,Realms of Arkania: Shadows Over Riva,Das schwarze Auge - Schatten über Riva,0,1996,\N,\N,\N,8.0,37.0
tt0210942,videoGame,Realms of Arkania: Star Trail,Das schwarze Auge - Sternenschweif,0,1994,\N,\N,\N,7.9,28.0
tt0211284,videoGame,Broken Sword: Circle of Blood,Broken Sword: The Shadow of the Templars,0,1996,\N,\N,"Adventure,Comedy,Drama",8.9,1162.0
tt0211381,videoGame,Galleon,Galleon,0,2004,\N,\N,"Action,Adventure,Fantasy",6.8,20.0
tt0212002,videoGame,Broken Sword II: The Smoking Mirror,Broken Sword II: The Smoking Mirror,0,1997,\N,\N,"Adventure,Mystery",8.5,839.0
tt0212279,videoGame,King's Quest V: Absence Makes the Heart Go Yonder,King's Quest V: Absence Makes the Heart Go Yonder,0,1990,\N,\N,"Adventure,Family,Fantasy",7.8,171.0
tt0212448,videoGame,Prince of Persia,Prince of Persia,0,1989,\N,\N,"Action,Adventure,Fantasy",8.2,1243.0
tt0212449,videoGame,Prince of Persia 2: The Shadow and the Flame,Prince of Persia 2: The Shadow and the Flame,0,1993,\N,\N,"Action,Adventure,Fantasy",7.5,305.0
tt0212450,videoGame,Prince of Persia 3D,Prince of Persia 3D,0,1999,\N,\N,"Action,Adventure,Fantasy",7.0,180.0
tt0212497,videoGame,Final Fantasy Adventure,Seiken densetsu,0,1991,\N,\N,"Adventure,Fantasy",7.6,141.0
tt0212498,videoGame,Secret of Mana,Seiken densetsu 2,0,1993,\N,\N,"Action,Adventure,Drama",8.6,677.0
tt0212499,videoGame,Trials of Mana,Seiken densetsu 3,0,1995,\N,\N,"Adventure,Comedy,Drama",8.0,148.0
tt0212622,videoGame,X-Men: Children of the Atom,X-Men: Children of the Atom,0,1994,\N,\N,"Action,Fantasy",7.7,218.0
tt0212805,videoGame,Beavis and Butt-Head Do U.,Beavis and Butt-Head Do U.,0,1998,\N,\N,"Animation,Comedy",7.8,91.0
tt0213089,videoGame,Monty Python's Complete Waste of Time,Monty Python's Complete Waste of Time,0,1994,\N,\N,"Comedy,Musical",7.8,84.0
tt0213090,videoGame,The Meaning of Life,The Meaning of Life,0,1997,\N,\N,"Comedy,Musical",7.3,1218.0
tt0213117,videoGame,The Neverhood,The Neverhood,0,1996,\N,\N,"Adventure,Comedy,Mystery",9.0,610.0
tt0213252,videoGame,Skullmonkeys,Skullmonkeys,0,1998,\N,\N,"Action,Adventure,Comedy",8.0,119.0
tt0213580,videoGame,Crystal Mines,Crystal Mines,0,1989,\N,\N,\N,6.1,10.0
tt0213874,videoGame,Mech Commander,Mech Commander,0,1998,\N,\N,Sci-Fi,8.4,49.0
tt0214159,videoGame,Star Trek: Starfleet Command,Star Trek: Starfleet Command,0,1999,\N,\N,Sci-Fi,7.5,53.0
tt0214679,videoGame,Exodus: Journey to the Promised Land,Exodus: Journey to the Promised Land,0,1990,\N,\N,\N,5.2,19.0
tt0214855,videoGame,King's Quest II: Romancing the Throne,King's Quest II: Romancing the Throne,0,1985,\N,\N,"Adventure,Fantasy",7.2,128.0
tt0214857,videoGame,"King's Quest VI: Heir Today, Gone Tomorrow","King's Quest VI: Heir Today, Gone Tomorrow",0,1992,\N,\N,"Adventure,Fantasy,Romance",8.4,320.0
